frame_idx,ground_truth,action_score_propagated,is_retained_tier
0,0,0.4247922897338867,1
1,0,0.4247922897338867,0
2,0,0.4247922897338867,0
3,0,0.4247922897338867,0
4,0,0.4247922897338867,0
5,0,0.4247922897338867,0
6,0,0.4247922897338867,0
7,0,0.4247922897338867,0
8,0,0.4247922897338867,0
9,0,0.4247922897338867,0
10,0,0.4247922897338867,0
11,0,0.4247922897338867,0
12,0,0.4247922897338867,0
13,0,0.4247922897338867,0
14,0,0.4247922897338867,0
15,0,0.4247922897338867,0
16,0,0.4247922897338867,0
17,0,0.4247922897338867,0
18,0,0.4247922897338867,0
19,0,0.4247922897338867,0
20,0,0.4247922897338867,0
21,0,0.4247922897338867,0
22,0,0.4247922897338867,0
23,0,0.4247922897338867,0
24,0,0.4247922897338867,0
25,0,0.4247922897338867,0
26,0,0.4247922897338867,0
27,0,0.4247922897338867,0
28,0,0.4247922897338867,0
29,0,0.4247922897338867,0
30,0,0.4247922897338867,0
31,0,0.4247922897338867,0
32,0,0.4247922897338867,0
33,0,0.4247922897338867,0
34,0,0.4247922897338867,0
35,0,0.4247922897338867,0
36,0,0.4247922897338867,0
37,0,0.21060921251773834,1
38,0,0.029550720006227493,1
39,0,0.029550720006227493,0
40,0,0.029550720006227493,0
41,0,0.029550720006227493,0
42,0,0.029550720006227493,0
43,0,0.029550720006227493,0
44,0,0.029550720006227493,0
45,0,0.0441155806183815,1
46,0,0.0441155806183815,0
47,0,0.0441155806183815,0
48,0,0.0441155806183815,0
49,0,0.0441155806183815,0
50,0,0.0441155806183815,0
51,0,0.0441155806183815,0
52,0,0.0441155806183815,0
53,0,0.0441155806183815,0
54,0,0.0441155806183815,0
55,0,0.0441155806183815,0
56,0,0.0441155806183815,0
57,0,0.0441155806183815,0
58,0,0.0441155806183815,0
59,0,0.0441155806183815,0
60,0,0.27045899629592896,1
61,0,0.27045899629592896,0
62,0,0.27045899629592896,0
63,0,0.27045899629592896,0
64,0,0.27045899629592896,0
65,0,0.27045899629592896,0
66,0,0.27045899629592896,0
67,0,0.27045899629592896,0
68,0,0.27045899629592896,0
69,0,0.27045899629592896,0
70,0,0.27045899629592896,0
71,0,0.27045899629592896,0
72,0,0.27045899629592896,0
73,0,0.22621013224124908,1
74,0,0.22621013224124908,0
75,0,0.22621013224124908,0
76,0,0.22621013224124908,0
77,0,0.22621013224124908,0
78,0,0.22621013224124908,0
79,0,0.22621013224124908,0
80,0,0.22621013224124908,0
81,0,0.22621013224124908,0
82,0,0.22621013224124908,0
83,0,0.22621013224124908,0
84,0,0.22621013224124908,0
85,0,0.22621013224124908,0
86,0,0.22621013224124908,0
87,0,0.22621013224124908,0
88,0,0.22621013224124908,0
89,0,0.22621013224124908,0
90,0,0.22621013224124908,0
91,0,0.22621013224124908,0
92,0,0.22621013224124908,0
93,0,0.22621013224124908,0
94,0,0.22621013224124908,0
95,0,0.22621013224124908,0
96,0,0.22621013224124908,0
97,0,0.22621013224124908,0
98,0,0.22621013224124908,0
99,0,0.22621013224124908,0
100,0,0.22621013224124908,0
101,0,0.22621013224124908,0
102,0,0.22621013224124908,0
103,0,0.22621013224124908,0
104,0,0.22621013224124908,0
105,0,0.22621013224124908,0
106,0,0.22621013224124908,0
107,0,0.22621013224124908,0
108,0,0.22621013224124908,0
109,0,0.23881971836090088,1
110,0,0.23881971836090088,0
111,0,0.23881971836090088,0
112,0,0.23881971836090088,0
113,0,0.23881971836090088,0
114,0,0.23881971836090088,0
115,0,0.23881971836090088,0
116,0,0.23881971836090088,0
117,0,0.23881971836090088,0
118,0,0.23881971836090088,0
119,0,0.23881971836090088,0
120,0,0.2913140654563904,1
121,0,0.2913140654563904,0
122,0,0.2913140654563904,0
123,0,0.2913140654563904,0
124,0,0.2913140654563904,0
125,0,0.2913140654563904,0
126,0,0.2913140654563904,0
127,0,0.2913140654563904,0
128,0,0.2913140654563904,0
129,0,0.2913140654563904,0
130,0,0.2913140654563904,0
131,0,0.2913140654563904,0
132,0,0.2913140654563904,0
133,0,0.2913140654563904,0
134,0,0.2913140654563904,0
135,0,0.23840847611427307,1
136,0,0.22954481840133667,1
137,0,0.22954481840133667,0
138,0,0.22954481840133667,0
139,0,0.22954481840133667,0
140,0,0.22954481840133667,0
141,0,0.22954481840133667,0
142,0,0.22954481840133667,0
143,0,0.2206467092037201,1
144,0,0.2206467092037201,0
145,0,0.34155339002609253,1
146,0,0.17657148838043213,1
147,0,0.17657148838043213,0
148,0,0.17657148838043213,0
149,0,0.17657148838043213,0
150,0,0.18431036174297333,1
151,0,0.18431036174297333,0
152,0,0.18431036174297333,0
153,0,0.18431036174297333,0
154,0,0.18431036174297333,0
155,0,0.18431036174297333,0
156,0,0.18431036174297333,0
157,0,0.18431036174297333,0
158,0,0.16185782849788666,1
159,0,0.16185782849788666,0
160,0,0.1182323768734932,1
161,0,0.1182323768734932,0
162,0,0.1182323768734932,0
163,0,0.10163978487253189,1
164,0,0.10163978487253189,0
165,0,0.12722477316856384,1
166,0,0.12722477316856384,0
167,0,0.12722477316856384,0
168,0,0.12722477316856384,0
169,0,0.12722477316856384,0
170,0,0.12722477316856384,0
171,0,0.12722477316856384,0
172,0,0.12722477316856384,0
173,0,0.12722477316856384,0
174,0,0.12722477316856384,0
175,0,0.12722477316856384,0
176,0,0.12722477316856384,0
177,0,0.12722477316856384,0
178,0,0.12722477316856384,0
179,0,0.12722477316856384,0
180,0,0.20982922613620758,1
181,0,0.22974646091461182,1
182,0,0.07319190353155136,1
183,0,0.07319190353155136,0
184,0,0.07319190353155136,0
185,0,0.07319190353155136,0
186,0,0.07319190353155136,0
187,0,0.07319190353155136,0
188,0,0.07319190353155136,0
189,0,0.07319190353155136,0
190,0,0.07319190353155136,0
191,0,0.07319190353155136,0
192,0,0.07319190353155136,0
193,0,0.07319190353155136,0
