frame_idx,ground_truth,action_score_propagated,is_retained_tier
0,0,0.361483633518219,1
1,0,0.13642504811286926,1
2,0,0.13642504811286926,0
3,0,0.13642504811286926,0
4,0,0.13642504811286926,0
5,0,0.13642504811286926,0
6,0,0.13642504811286926,0
7,0,0.13642504811286926,0
8,0,0.13642504811286926,0
9,0,0.13642504811286926,0
10,0,0.13642504811286926,0
11,0,0.13642504811286926,0
12,0,0.02995075285434723,1
13,0,0.02878132462501526,1
14,0,0.02917117439210415,1
15,0,0.02863183058798313,1
16,0,0.03389335796236992,1
17,0,0.03389335796236992,0
18,0,0.03389335796236992,0
19,0,0.03389335796236992,0
20,0,0.03389335796236992,0
21,0,0.03389335796236992,0
22,0,0.03389335796236992,0
23,0,0.03389335796236992,0
24,0,0.03389335796236992,0
25,0,0.03389335796236992,0
26,0,0.03389335796236992,0
27,0,0.03389335796236992,0
28,0,0.03389335796236992,0
29,0,0.03389335796236992,0
30,0,0.03389335796236992,0
31,0,0.03389335796236992,0
32,0,0.03389335796236992,0
33,0,0.03389335796236992,0
34,0,0.03389335796236992,0
35,0,0.03389335796236992,0
36,0,0.03389335796236992,0
37,0,0.03389335796236992,0
38,0,0.03389335796236992,0
39,0,0.03389335796236992,0
40,0,0.03389335796236992,0
41,0,0.03389335796236992,0
42,0,0.03389335796236992,0
43,0,0.03389335796236992,0
44,0,0.03389335796236992,0
45,0,0.03389335796236992,0
46,0,0.03389335796236992,0
47,0,0.03389335796236992,0
48,0,0.03389335796236992,0
49,0,0.03389335796236992,0
50,0,0.03389335796236992,0
51,0,0.03389335796236992,0
52,0,0.03389335796236992,0
53,0,0.03389335796236992,0
54,0,0.03389335796236992,0
55,0,0.03389335796236992,0
56,0,0.03389335796236992,0
57,0,0.03389335796236992,0
58,0,0.03389335796236992,0
59,0,0.03389335796236992,0
60,0,0.03389335796236992,0
61,0,0.03389335796236992,0
62,0,0.03389335796236992,0
63,0,0.03389335796236992,0
64,0,0.03389335796236992,0
65,0,0.03389335796236992,0
66,0,0.03389335796236992,0
67,0,0.03389335796236992,0
68,0,0.03389335796236992,0
69,0,0.03389335796236992,0
70,0,0.03389335796236992,0
71,0,0.03389335796236992,0
72,0,0.03389335796236992,0
73,0,0.03389335796236992,0
74,0,0.03389335796236992,0
75,0,0.03389335796236992,0
76,0,0.03389335796236992,0
77,0,0.03389335796236992,0
78,0,0.03389335796236992,0
79,0,0.03389335796236992,0
80,0,0.03389335796236992,0
81,0,0.03389335796236992,0
82,0,0.03389335796236992,0
83,0,0.03389335796236992,0
84,0,0.03389335796236992,0
85,0,0.03389335796236992,0
86,0,0.03389335796236992,0
87,0,0.03389335796236992,0
88,0,0.03389335796236992,0
89,0,0.03389335796236992,0
90,0,0.03389335796236992,0
91,0,0.03389335796236992,0
92,0,0.03389335796236992,0
93,0,0.03389335796236992,0
94,0,0.03389335796236992,0
95,0,0.03389335796236992,0
96,0,0.03389335796236992,0
97,0,0.03389335796236992,0
98,0,0.03389335796236992,0
99,0,0.027926241979002953,1
100,0,0.31167155504226685,1
101,0,0.31167155504226685,0
102,0,0.31167155504226685,0
103,0,0.1634911447763443,1
104,0,0.1634911447763443,0
105,0,0.03167639300227165,1
106,0,0.10123727470636368,1
107,0,0.10123727470636368,0
108,0,0.10123727470636368,0
109,0,0.043247289955616,1
110,0,0.043247289955616,0
111,0,0.043247289955616,0
112,0,0.055171556770801544,1
113,0,0.055171556770801544,0
114,0,0.055171556770801544,0
115,0,0.13442665338516235,1
116,0,0.13442665338516235,0
117,0,0.13442665338516235,0
118,0,0.048424698412418365,1
119,0,0.048424698412418365,0
120,0,0.028949514031410217,1
121,0,0.11612389981746674,1
122,0,0.11612389981746674,0
123,0,0.11612389981746674,0
124,0,0.066946841776371,1
125,0,0.066946841776371,0
126,0,0.066946841776371,0
127,0,0.05591270327568054,1
128,0,0.05591270327568054,0
129,0,0.05591270327568054,0
130,0,0.056476086378097534,1
131,0,0.035444632172584534,1
132,0,0.035444632172584534,0
133,0,0.04472475126385689,1
134,0,0.04472475126385689,0
135,0,0.04472475126385689,0
136,0,0.03611643612384796,1
137,0,0.03611643612384796,0
138,0,0.03611643612384796,0
139,0,0.7294540405273438,1
140,0,0.016746902838349342,1
141,0,0.016746902838349342,0
142,0,0.016746902838349342,0
143,0,0.016746902838349342,0
144,0,0.016746902838349342,0
145,0,0.016746902838349342,0
146,0,0.016746902838349342,0
147,0,0.016746902838349342,0
148,0,0.016746902838349342,0
149,0,0.016746902838349342,0
150,0,0.016746902838349342,0
151,0,0.016746902838349342,0
152,0,0.016746902838349342,0
153,0,0.016746902838349342,0
154,0,0.016746902838349342,0
155,0,0.016746902838349342,0
156,0,0.016746902838349342,0
157,0,0.016746902838349342,0
158,0,0.016746902838349342,0
159,0,0.016746902838349342,0
160,0,0.016746902838349342,0
161,0,0.016746902838349342,0
162,0,0.016746902838349342,0
163,0,0.016746902838349342,0
164,0,0.016746902838349342,0
165,0,0.016746902838349342,0
166,0,0.016746902838349342,0
167,0,0.016746902838349342,0
168,0,0.016746902838349342,0
169,0,0.016746902838349342,0
170,0,0.016746902838349342,0
171,0,0.016746902838349342,0
172,0,0.016746902838349342,0
173,0,0.016746902838349342,0
174,0,0.016746902838349342,0
175,0,0.016746902838349342,0
176,0,0.016746902838349342,0
177,0,0.016746902838349342,0
178,0,0.016746902838349342,0
179,0,0.016746902838349342,0
180,0,0.016746902838349342,0
181,0,0.016746902838349342,0
182,0,0.016746902838349342,0
183,0,0.016746902838349342,0
184,0,0.016746902838349342,0
185,0,0.016746902838349342,0
186,0,0.016746902838349342,0
187,0,0.016746902838349342,0
188,0,0.016746902838349342,0
189,0,0.016746902838349342,0
190,0,0.016746902838349342,0
191,0,0.016746902838349342,0
192,0,0.016746902838349342,0
193,0,0.016746902838349342,0
194,0,0.016746902838349342,0
195,0,0.016746902838349342,0
196,0,0.016746902838349342,0
197,0,0.016746902838349342,0
198,0,0.016746902838349342,0
199,0,0.016746902838349342,0
200,0,0.016746902838349342,0
201,0,0.016746902838349342,0
202,0,0.016746902838349342,0
203,0,0.016746902838349342,0
204,0,0.016746902838349342,0
205,0,0.016746902838349342,0
206,0,0.016746902838349342,0
207,0,0.016746902838349342,0
208,0,0.016746902838349342,0
209,0,0.016746902838349342,0
210,0,0.016746902838349342,0
211,0,0.016746902838349342,0
212,0,0.016746902838349342,0
213,0,0.016746902838349342,0
214,0,0.016746902838349342,0
215,0,0.016746902838349342,0
216,0,0.016746902838349342,0
217,0,0.016746902838349342,0
218,0,0.016746902838349342,0
219,0,0.016746902838349342,0
220,0,0.016746902838349342,0
221,0,0.016746902838349342,0
222,0,0.016746902838349342,0
223,0,0.016746902838349342,0
224,0,0.016746902838349342,0
225,0,0.016746902838349342,0
226,0,0.016746902838349342,0
227,0,0.016746902838349342,0
228,0,0.016746902838349342,0
229,0,0.016746902838349342,0
230,0,0.016746902838349342,0
231,0,0.016746902838349342,0
232,0,0.016746902838349342,0
233,0,0.016746902838349342,0
234,0,0.016746902838349342,0
235,0,0.016746902838349342,0
236,0,0.016746902838349342,0
237,0,0.016746902838349342,0
238,0,0.016746902838349342,0
239,0,0.016746902838349342,0
240,0,0.016746902838349342,0
241,0,0.016746902838349342,0
242,0,0.016746902838349342,0
243,0,0.016746902838349342,0
244,0,0.016746902838349342,0
245,0,0.016746902838349342,0
246,0,0.016746902838349342,0
247,0,0.016746902838349342,0
248,0,0.016746902838349342,0
249,0,0.016746902838349342,0
250,0,0.8155830502510071,1
251,0,0.8155830502510071,0
252,0,0.8155830502510071,0
253,0,0.8155830502510071,0
254,0,0.8155830502510071,0
255,0,0.8155830502510071,0
256,0,0.3285982608795166,1
257,0,0.3285982608795166,0
258,0,0.3285982608795166,0
259,0,0.15208908915519714,1
260,0,0.15208908915519714,0
261,0,0.15208908915519714,0
262,0,0.09270497411489487,1
263,0,0.09270497411489487,0
264,0,0.09270497411489487,0
265,0,0.1231129989027977,1
266,0,0.1231129989027977,0
267,0,0.1231129989027977,0
268,0,0.1231129989027977,0
269,0,0.1231129989027977,0
270,0,0.1231129989027977,0
271,0,0.16573797166347504,1
272,0,0.16573797166347504,0
273,0,0.16573797166347504,0
274,0,0.10186237096786499,1
275,0,0.10186237096786499,0
276,0,0.10186237096786499,0
277,0,0.10186237096786499,0
278,0,0.10186237096786499,0
279,0,0.10186237096786499,0
280,0,0.10186237096786499,0
281,0,0.10186237096786499,0
282,0,0.10186237096786499,0
283,0,0.10186237096786499,0
284,0,0.10186237096786499,0
285,0,0.10186237096786499,0
286,0,0.10186237096786499,0
287,0,0.10186237096786499,0
288,0,0.10186237096786499,0
289,0,0.7412753701210022,1
290,0,0.7412753701210022,0
291,0,0.7412753701210022,0
292,0,0.428419291973114,1
293,0,0.428419291973114,0
294,0,0.428419291973114,0
295,0,0.428419291973114,0
296,0,0.428419291973114,0
297,0,0.428419291973114,0
298,0,0.428419291973114,0
299,0,0.428419291973114,0
300,0,0.428419291973114,0
301,0,0.428419291973114,0
302,0,0.428419291973114,0
303,0,0.428419291973114,0
304,0,0.428419291973114,0
305,0,0.428419291973114,0
306,0,0.428419291973114,0
307,0,0.428419291973114,0
308,0,0.428419291973114,0
309,0,0.428419291973114,0
310,0,0.428419291973114,0
311,0,0.428419291973114,0
312,0,0.428419291973114,0
313,0,0.428419291973114,0
314,0,0.428419291973114,0
315,0,0.428419291973114,0
316,0,0.428419291973114,0
317,0,0.428419291973114,0
318,0,0.428419291973114,0
319,0,0.428419291973114,0
320,0,0.428419291973114,0
321,0,0.428419291973114,0
322,0,0.428419291973114,0
323,0,0.428419291973114,0
324,0,0.428419291973114,0
325,0,0.428419291973114,0
326,0,0.428419291973114,0
327,0,0.428419291973114,0
328,0,0.428419291973114,0
329,0,0.428419291973114,0
330,0,0.428419291973114,0
331,0,0.428419291973114,0
332,0,0.428419291973114,0
333,0,0.428419291973114,0
334,0,0.428419291973114,0
335,0,0.428419291973114,0
336,0,0.428419291973114,0
337,0,0.428419291973114,0
338,0,0.428419291973114,0
339,0,0.428419291973114,0
340,0,0.34687820076942444,1
341,0,0.34687820076942444,0
342,0,0.34687820076942444,0
343,0,0.34687820076942444,0
344,0,0.34687820076942444,0
345,0,0.34687820076942444,0
346,0,0.34687820076942444,0
347,0,0.34687820076942444,0
348,0,0.34687820076942444,0
349,0,0.08743549883365631,1
350,0,0.08743549883365631,0
351,0,0.08743549883365631,0
352,0,0.07512949407100677,1
353,0,0.07512949407100677,0
354,0,0.07512949407100677,0
355,0,0.07512949407100677,0
356,0,0.07512949407100677,0
357,0,0.07512949407100677,0
358,0,0.07512949407100677,0
359,0,0.07512949407100677,0
360,0,0.07512949407100677,0
361,0,0.07512949407100677,0
362,0,0.07512949407100677,0
363,0,0.07512949407100677,0
364,0,0.08007694780826569,1
365,0,0.08007694780826569,0
366,0,0.08007694780826569,0
