frame_idx,ground_truth,action_score_propagated,is_retained_tier
0,0,0.4644019603729248,1
1,0,0.4644019603729248,0
2,0,0.4644019603729248,0
3,0,0.4644019603729248,0
4,0,0.4644019603729248,0
5,0,0.4644019603729248,0
6,0,0.4644019603729248,0
7,0,0.4644019603729248,0
8,0,0.4644019603729248,0
9,0,0.4644019603729248,0
10,0,0.4644019603729248,0
11,0,0.4644019603729248,0
12,0,0.4644019603729248,0
13,0,0.4644019603729248,0
14,0,0.4644019603729248,0
15,0,0.4644019603729248,0
16,0,0.4644019603729248,0
17,0,0.4644019603729248,0
18,0,0.4644019603729248,0
19,0,0.4644019603729248,0
20,0,0.4644019603729248,0
21,0,0.4644019603729248,0
22,0,0.4644019603729248,0
23,0,0.4644019603729248,0
24,0,0.4644019603729248,0
25,0,0.4644019603729248,0
26,0,0.4644019603729248,0
27,0,0.4644019603729248,0
28,0,0.4644019603729248,0
29,0,0.19833791255950928,1
30,0,0.24277935922145844,1
31,0,0.24277935922145844,0
32,0,0.254525750875473,1
33,0,0.254525750875473,0
34,0,0.254525750875473,0
35,0,0.254525750875473,0
36,0,0.254525750875473,0
37,0,0.254525750875473,0
38,0,0.21502867341041565,1
39,0,0.21502867341041565,0
40,0,0.21502867341041565,0
41,0,0.21502867341041565,0
42,0,0.21502867341041565,0
43,0,0.21502867341041565,0
44,0,0.21502867341041565,0
45,0,0.21502867341041565,0
46,0,0.21502867341041565,0
47,0,0.21502867341041565,0
48,0,0.21502867341041565,0
49,0,0.21502867341041565,0
50,0,0.21502867341041565,0
51,0,0.21502867341041565,0
52,0,0.21502867341041565,0
53,0,0.21502867341041565,0
54,0,0.21502867341041565,0
55,0,0.21502867341041565,0
56,0,0.21502867341041565,0
57,0,0.21502867341041565,0
58,0,0.21502867341041565,0
59,0,0.374051570892334,1
60,0,0.3253643810749054,1
61,0,0.3253643810749054,0
62,0,0.27365151047706604,1
63,0,0.27365151047706604,0
64,0,0.27365151047706604,0
65,0,0.27365151047706604,0
66,0,0.27365151047706604,0
67,0,0.27365151047706604,0
68,0,0.26385992765426636,1
69,0,0.26385992765426636,0
70,0,0.26385992765426636,0
71,0,0.26385992765426636,0
72,0,0.26385992765426636,0
73,0,0.26385992765426636,0
74,0,0.26385992765426636,0
75,0,0.26385992765426636,0
76,0,0.26385992765426636,0
77,0,0.26385992765426636,0
78,0,0.23934566974639893,1
79,0,0.23934566974639893,0
80,0,0.22696806490421295,1
81,0,0.22696806490421295,0
82,0,0.22696806490421295,0
83,0,0.22696806490421295,0
84,0,0.22696806490421295,0
85,0,0.22696806490421295,0
86,0,0.22696806490421295,0
87,0,0.22696806490421295,0
88,0,0.22696806490421295,0
89,0,0.22696806490421295,0
90,0,0.3694967031478882,1
91,0,0.3694967031478882,0
92,0,0.3694967031478882,0
93,0,0.3694967031478882,0
94,0,0.3694967031478882,0
95,0,0.3694967031478882,0
96,0,0.22109973430633545,1
97,0,0.22109973430633545,0
98,0,0.22109973430633545,0
99,0,0.22109973430633545,0
100,0,0.22109973430633545,0
101,0,0.22109973430633545,0
102,0,0.22109973430633545,0
103,0,0.22109973430633545,0
104,0,0.22109973430633545,0
105,0,0.22109973430633545,0
106,0,0.22109973430633545,0
107,0,0.22109973430633545,0
