frame_idx,ground_truth,action_score_propagated,is_retained_tier
0,0,0.3577030599117279,1
1,0,0.3577030599117279,0
2,0,0.3577030599117279,0
3,0,0.3577030599117279,0
4,0,0.3577030599117279,0
5,0,0.3577030599117279,0
6,0,0.3577030599117279,0
7,0,0.3577030599117279,0
8,0,0.3577030599117279,0
9,0,0.3577030599117279,0
10,0,0.3577030599117279,0
11,0,0.3577030599117279,0
12,0,0.3577030599117279,0
13,0,0.3577030599117279,0
14,0,0.3577030599117279,0
15,0,0.3577030599117279,0
16,0,0.3577030599117279,0
17,0,0.3577030599117279,0
18,0,0.3577030599117279,0
19,0,0.3577030599117279,0
20,0,0.3577030599117279,0
21,0,0.3577030599117279,0
22,0,0.3577030599117279,0
23,0,0.3577030599117279,0
24,0,0.3577030599117279,0
25,0,0.3577030599117279,0
26,0,0.3577030599117279,0
27,0,0.3577030599117279,0
28,0,0.3577030599117279,0
29,0,0.3577030599117279,0
30,0,0.3577030599117279,0
31,0,0.06676070392131805,1
32,0,0.06676070392131805,0
33,0,0.06676070392131805,0
34,0,0.06676070392131805,0
35,0,0.06676070392131805,0
36,0,0.06676070392131805,0
37,0,0.06676070392131805,0
38,0,0.06676070392131805,0
39,0,0.06676070392131805,0
40,0,0.06676070392131805,0
41,0,0.06676070392131805,0
42,0,0.06676070392131805,0
43,0,0.06676070392131805,0
44,0,0.06676070392131805,0
45,0,0.06676070392131805,0
46,0,0.07651357352733612,1
47,0,0.07651357352733612,0
48,0,0.07651357352733612,0
49,0,0.07651357352733612,0
50,0,0.07651357352733612,0
51,0,0.07651357352733612,0
52,0,0.07651357352733612,0
53,0,0.07651357352733612,0
54,0,0.07651357352733612,0
55,0,0.07651357352733612,0
56,0,0.07651357352733612,0
57,0,0.07651357352733612,0
58,0,0.07651357352733612,0
59,0,0.07651357352733612,0
60,0,0.07651357352733612,0
61,0,0.07651357352733612,0
62,0,0.35889625549316406,1
63,0,0.22591650485992432,1
64,0,0.0982402116060257,1
65,0,0.0982402116060257,0
66,0,0.0982402116060257,0
67,0,0.0982402116060257,0
68,0,0.0982402116060257,0
69,0,0.0982402116060257,0
70,0,0.0982402116060257,0
71,0,0.0982402116060257,0
72,0,0.0982402116060257,0
73,0,0.0982402116060257,0
74,0,0.0982402116060257,0
75,0,0.0982402116060257,0
76,0,0.0982402116060257,0
77,0,0.05602134019136429,1
78,0,0.07167726755142212,1
79,0,0.07167726755142212,0
80,0,0.07167726755142212,0
81,0,0.07167726755142212,0
82,0,0.07167726755142212,0
83,0,0.07167726755142212,0
84,0,0.07167726755142212,0
85,0,0.07167726755142212,0
86,0,0.07167726755142212,0
87,0,0.07167726755142212,0
88,0,0.07167726755142212,0
89,0,0.07167726755142212,0
90,0,0.07167726755142212,0
91,0,0.07167726755142212,0
92,0,0.03899473324418068,1
93,0,0.03899473324418068,0
94,0,0.03899473324418068,0
95,0,0.03899473324418068,0
96,0,0.03899473324418068,0
97,0,0.05827309563755989,1
98,0,0.05827309563755989,0
99,0,0.05827309563755989,0
100,0,0.05827309563755989,0
101,0,0.05827309563755989,0
102,0,0.05827309563755989,0
103,0,0.05827309563755989,0
104,0,0.05827309563755989,0
105,0,0.05827309563755989,0
106,0,0.05827309563755989,0
107,0,0.05827309563755989,0
108,0,0.05827309563755989,0
109,0,0.05827309563755989,0
110,0,0.05827309563755989,0
111,0,0.05827309563755989,0
112,0,0.05827309563755989,0
113,0,0.05827309563755989,0
114,0,0.05827309563755989,0
115,0,0.05827309563755989,0
116,0,0.05827309563755989,0
117,0,0.028979087248444557,1
118,0,0.028979087248444557,0
119,0,0.028979087248444557,0
120,0,0.028979087248444557,0
121,0,0.028979087248444557,0
122,0,0.41321831941604614,1
123,0,0.41321831941604614,0
124,0,0.061645012348890305,1
125,0,0.13066905736923218,1
126,0,0.05245321989059448,1
127,0,0.05245321989059448,0
128,0,0.05245321989059448,0
129,0,0.05245321989059448,0
130,0,0.05245321989059448,0
131,0,0.05245321989059448,0
132,0,0.05245321989059448,0
133,0,0.05245321989059448,0
134,0,0.05245321989059448,0
135,0,0.05245321989059448,0
136,0,0.05245321989059448,0
137,0,0.05245321989059448,0
138,0,0.05245321989059448,0
139,0,0.05245321989059448,0
140,0,0.05245321989059448,0
141,0,0.05245321989059448,0
142,0,0.05245321989059448,0
143,0,0.05245321989059448,0
144,0,0.05245321989059448,0
145,0,0.05245321989059448,0
146,0,0.05245321989059448,0
147,0,0.05245321989059448,0
148,0,0.05245321989059448,0
149,0,0.05245321989059448,0
150,0,0.550399661064148,1
151,0,0.550399661064148,0
152,0,0.550399661064148,0
153,0,0.08770690858364105,1
154,0,0.08770690858364105,0
155,0,0.08770690858364105,0
156,0,0.08770690858364105,0
157,0,0.08770690858364105,0
158,0,0.08770690858364105,0
159,0,0.08770690858364105,0
160,0,0.08770690858364105,0
161,0,0.08770690858364105,0
162,0,0.08770690858364105,0
163,0,0.08770690858364105,0
164,0,0.08770690858364105,0
165,0,0.08770690858364105,0
166,0,0.08770690858364105,0
167,0,0.08770690858364105,0
168,0,0.08770690858364105,0
169,0,0.08770690858364105,0
170,0,0.08770690858364105,0
171,0,0.08770690858364105,0
