video,qid,type,gold_spans,pred_span_start,pred_span_end,width,iop,iou,anchor_ts,n_survivors_scored,degenerate_profile_fallback
4882821564,1,,"[[13.8, 29.8]]",11.547066666666666,15.947066666666668,4.400000000000002,0.4879696969696969,0.11762858207265318,,,False
2435100235,7,,"[[20.9, 22.7], [23.8, 26.0], [34.4, 35.8], [50.5, 57.5], [58.5, 63.6]]",35.80463333333333,40.204633333333334,4.400000000000006,0.0,0.0,,,False
2834146886,8,,"[[36.9, 44.0]]",39.17466666666667,43.57466666666667,4.400000000000006,1.0,0.6197183098591557,,,False
8132842161,2,,"[[0.0, 12.1], [14.4, 21.8], [27.4, 29.6], [30.7, 36.9]]",13.348866666666666,17.748866666666668,4.400000000000002,0.7611060606060605,0.3962624342297286,,,False
4260763967,4,,"[[3.4, 6.1], [15.0, 17.5]]",2.7048999999999994,7.1049,4.4,0.6136363636363635,0.6136363636363635,,,False
3462517143,2,,"[[0.1, 1.1], [14.2, 18.6]]",15.4176,19.8176,4.399999999999999,0.7232727272727277,0.5665052691540874,,,False
3441428429,10,,"[[25.1, 31.8], [35.0, 38.8], [50.2, 52.4]]",73.60906666666666,78.00906666666667,4.400000000000006,0.0,0.0,,,False
6356067859,6,,"[[17.8, 21.7]]",0.6361666666666665,5.0361666666666665,4.4,0.0,0.0,,,False
5735711594,5,,"[[0.2, 2.1]]",10.546066666666668,14.946066666666667,4.399999999999999,0.0,0.0,,,False
9088819598,1,,"[[0.4, 8.6]]",0.0,3.7015015015015016,3.7015015015015016,0.8919357455784521,0.38389552343040717,,,False
5296635780,7,,"[[8.7, 16.9]]",9.511700000000001,13.9117,4.399999999999999,1.0,0.5365853658536585,,,False
2614918961,1,,"[[40.6, 43.7]]",33.135299999999994,37.5353,4.400000000000006,0.0,0.0,,,False
6201488511,5,,"[[30.3, 32.7]]",69.80526666666667,74.20526666666667,4.400000000000006,0.0,0.0,,,False
2976913210,6,,"[[6.5, 10.5]]",11.814,16.214,4.399999999999999,0.0,0.0,,,False
2793260225,6,,"[[1.7, 10.2]]",5.24,9.64,4.4,1.0,0.5176470588235295,,,False
5987365500,1,,"[[0.0, 18.8]]",0.33586666666666654,4.7358666666666664,4.4,1.0,0.23404255319148934,,,False
6582763207,2,,"[[0.7, 2.8], [4.8, 9.8]]",3.8477083333333333,8.247708333333334,4.4,0.7835700757575758,0.5792236883553252,,,False
7416295940,7,,"[[67.7, 75.9]]",71.84063333333333,76.24063333333334,4.400000000000006,0.9225833333333343,0.4753004265881933,,,False
3171006258,0,,"[[9.9, 33.1]]",30.833000000000002,35.233000000000004,4.400000000000002,0.5152272727272723,0.08948801957920495,,,False
3943634344,4,,"[[17.8, 21.0]]",18.6208,21.0,2.379200000000001,1.0,0.7435000000000004,,,False
5833145209,5,,"[[1.6, 4.2]]",9.144666666666666,13.544666666666668,4.400000000000002,0.0,0.0,,,False
5333075105,10,,"[[8.7, 35.6]]",21.7239,26.1239,4.399999999999999,1.0,0.1635687732342007,,,False
5679866364,1,,"[[0.2, 3.4]]",5.541066666666667,9.941066666666668,4.400000000000001,0.0,0.0,,,False
5116088152,1,,"[[5.1, 8.7]]",16.2184,20.618399999999998,4.399999999999999,0.0,0.0,,,False
4094488636,4,,"[[7.1, 15.1]]",11.413599999999999,15.813600000000001,4.400000000000002,0.8378181818181816,0.4230627983841352,,,False
6895608152,8,,"[[9.6, 87]]",72.0,76.4,4.400000000000006,1.0,0.056847545219638314,,,False
3429509208,3,,"[[12.7, 15.6]]",12.940124999999998,16.0,3.0598750000000017,0.8692757057069325,0.8060227272727275,,,False
3477387686,2,,"[[30.0, 33.5]]",52.354499999999994,56.7545,4.400000000000006,0.0,0.0,,,False
2405940242,0,,"[[2.2, 13.9]]",7.81,12.21,4.400000000000001,1.0,0.3760683760683762,,,False
7308042410,3,,"[[0.0, 11.2]]",18.554066666666667,22.954066666666666,4.399999999999999,0.0,0.0,,,False
8740703217,1,,"[[10.1, 15.9]]",0.0,3.9350666666666667,3.9350666666666667,0.0,0.0,,,False
3943634344,8,,"[[17.8, 20.4]]",17.1193,21.0,3.880700000000001,0.6699822197026303,0.6699822197026303,,,False
4815534482,7,,"[[67.3, 73.7]]",72.08,76.48,4.400000000000006,0.3681818181818187,0.1764705882352945,,,False
4584426085,1,,"[[71.9, 90.0]]",65.6678,70.0678,4.400000000000006,0.0,0.0,,,False
4263096481,0,,"[[0.2, 9.0]]",8.811,13.210999999999999,4.399999999999999,0.04295454545454548,0.014526170163707637,,,False
7533369046,6,,"[[26.9, 30.2], [31.1, 32.2], [32.7, 33]]",22.96666666666667,27.366666666666667,4.399999999999999,0.10606060606060652,0.06451612903225835,,,False
3711681535,1,,"[[30.5, 32.6]]",1.8039999999999994,6.204,4.4,0.0,0.0,,,False
11871253306,4,,"[[3.7, 5.1]]",3.7726333333333333,8.172633333333334,4.4,0.30167424242424234,0.2967752032732394,,,False
5256928210,1,,"[[2.5, 20]]",12.614799999999999,17.0148,4.400000000000002,1.0,0.25142857142857156,,,False
4978714491,2,,"[[26.6, 33.7]]",27.763266666666667,32.163266666666665,4.399999999999999,1.0,0.6197183098591547,,,False
9293415110,2,,"[[0.1, 7.7], [82.0, 87.8]]",6.8,11.2,4.3999999999999995,0.20454545454545464,0.08108108108108111,,,False
5445581571,2,,"[[16.7, 25.8]]",21.757266666666666,26.157266666666665,4.399999999999999,0.9188030303030308,0.4274737591552177,,,False
6624174621,0,,"[[0.1, 7.0]]",14.049566666666667,18.449566666666666,4.399999999999999,0.0,0.0,,,False
9088819598,5,,"[[11.4, 17.3]]",0.0,3.7015015015015016,3.7015015015015016,0.0,0.0,,,False
8464056582,5,,"[[17.6, 28.4]]",14.966666666666669,19.366666666666667,4.399999999999999,0.40151515151515144,0.13151364764267987,,,False
9565310990,7,,"[[14.1, 18.5]]",4.807007007007007,9.207007007007007,4.4,0.0,0.0,,,False
5635265624,2,,"[[8.8, 15.1]]",15.250766666666667,19.0,3.7492333333333328,0.0,0.0,,,False
5833145209,2,,"[[1.9, 4.2]]",0.0,2.7005,2.7005,0.2964265876689502,0.19059523809523804,,,False
8464056582,4,,"[[0.5, 4.7]]",10.216666666666665,14.616666666666667,4.400000000000002,0.0,0.0,,,False
3711681535,3,,"[[15.0, 21.2], [29.8, 32.3]]",30.799633333333336,35.19963333333334,4.400000000000002,0.3409924242424228,0.2778645463580848,,,False
3121571439,3,,"[[38.1, 40]]",0.0,3.9684333333333335,3.9684333333333335,0.0,0.0,,,False
7786283208,5,,"[[7.6, 10.7]]",14.349866666666667,18.749866666666666,4.399999999999999,0.0,0.0,,,False
8064178441,7,,"[[65.3, 68.4]]",72.10756666666667,74.0,1.8924333333333294,0.0,0.0,,,False
4217422838,4,,"[[0.4, 6.6]]",38.715875,43.115875,4.400000000000006,0.0,0.0,,,False
2793806282,12,,"[[60.8, 64]]",15.484000000000002,19.884,4.399999999999999,0.0,0.0,,,False
3524939594,2,,"[[2.9, 7.3]]",0.30249999999999977,4.702500000000001,4.4,0.40965909090909103,0.25759199714183645,,,False
4138579400,6,,"[[1.8, 4.2]]",0.0,3.826625,3.826625,0.5296116029137948,0.48252976190476193,,,False
5328004991,9,,"[[9.4, 15.9]]",8.811,13.210999999999999,4.399999999999999,0.8661363636363635,0.537593454648046,,,False
2435633172,5,,"[[44.5, 52.7]]",51.519999999999996,55.92,4.400000000000006,0.2681818181818194,0.10332749562171686,,,False
6356067859,1,,"[[0.5, 3.4]]",29.565066666666667,33.965066666666665,4.399999999999999,0.0,0.0,,,False
2503404966,6,,"[[12.6, 14.7]]",20.7229,25.122899999999998,4.399999999999999,0.0,0.0,,,False
3151715056,7,,"[[20.3, 26.6]]",25.794633333333334,30.194633333333332,4.399999999999999,0.18303787878787914,0.08139429118141499,,,False
7164729910,7,,"[[0.0, 19.9], [22.8, 27]]",0.5499999999999998,4.95,4.4,1.0,0.221105527638191,,,False
8557532213,8,,"[[3.1, 10.2]]",1.8039999999999994,6.204,4.4,0.7054545454545453,0.36969985707479747,,,False
8783897632,7,,"[[12.2, 18.9]]",20.956466666666667,25.356466666666666,4.399999999999999,0.0,0.0,,,False
5333075105,6,,"[[34.2, 39.0]]",34.836999999999996,39.0,4.163000000000004,1.0,0.867291666666668,,,False
8783897632,2,,"[[21.1, 26.6]]",20.656166666666667,25.056166666666666,4.399999999999999,0.8991287878787877,0.665591789810167,,,False
11244289523,4,,"[[19.5, 22.3]]",20.383333333333333,23.0,2.616666666666667,0.7324840764331213,0.547619047619048,,,False
9612838272,0,,"[[0.1, 3.4]]",0.0,3.4012012012012014,3.4012012012012014,0.9702454529401376,0.9702454529401378,,,False
4485498145,0,,"[[0.4, 3.1]]",0.0,2.633766666666667,2.633766666666667,0.8481262577044284,0.7205698924731182,,,False
4010069381,1,,"[[4.0, 8.2]]",7.4096,11.8096,4.3999999999999995,0.17963636363636346,0.10120876869493946,,,False
9408800471,3,,"[[20.4, 24.7]]",23.358892225558893,27.758892225558892,4.399999999999999,0.3047972214638878,0.18224316015706446,,,False
2809330695,9,,"[[47.7, 51.2]]",45.3475,49.7475,4.400000000000006,0.46534090909090836,0.34985049124305806,,,False
3445431963,2,,"[[6.4, 8.7]]",40.63445833333333,45.03445833333333,4.400000000000006,0.0,0.0,,,False
