frame_idx,action_score,is_peak,persistence_value
0,0.8994543552398682,False,0.0
1,0.0,False,0.0
2,0.05420536547899246,False,0.0
3,0.0,False,0.0
4,0.2498255968093872,True,0.4996511936187744
5,0.0,False,0.0
6,0.0,False,0.0
7,0.13578581809997559,False,0.0
8,0.05572635680437088,False,0.0
9,0.29033929109573364,False,0.0
10,0.0,False,0.0
11,0.078230120241642,False,0.0
12,0.32995420694351196,True,0.6599084138870239
13,0.004565738141536713,False,0.0
14,0.17667974531650543,False,0.0
15,0.0,False,0.0
16,0.020812692120671272,False,0.0
17,0.15936118364334106,False,0.31872236728668213
18,0.0,False,0.0
19,0.12925247848033905,False,0.0
20,0.035227540880441666,False,0.0
21,0.05067943409085274,False,0.0
22,0.17809703946113586,False,0.0
23,0.0366448275744915,False,0.0
24,0.2218255251646042,False,0.3866083435714245
25,0.04618559405207634,False,0.0
26,0.0669955238699913,False,0.0
27,0.19382546842098236,False,0.0
28,0.0460127554833889,False,0.0
29,0.21812675893306732,False,0.0
30,0.028521353378891945,False,0.0
31,0.0482596717774868,False,0.0
32,0.25307497382164,True,0.4434380903840065
33,0.031355928629636765,False,0.0
34,0.2339588850736618,False,0.0
35,0.034017663449048996,False,0.0
36,0.051163382828235626,False,0.0
37,0.6779873371124268,True,1.0
38,0.05105968192219734,False,0.0
39,0.3152627944946289,False,0.0
40,0.027034929022192955,False,0.0
41,0.01846206746995449,False,0.0
42,0.27962321043014526,True,0.5223222859203815
43,0.0147287268191576,False,0.0
44,0.1832476705312729,False,0.0
45,0.007573153357952833,False,0.0
46,0.0025607950519770384,False,0.0
47,0.2056131362915039,False,0.0
48,0.010476863943040371,False,0.0
49,0.27747997641563416,True,0.5405741417780519
50,0.025583073496818542,False,0.0
51,0.021192939952015877,False,0.0
52,0.23589470982551575,False,0.0
53,0.029731232672929764,False,0.0
54,0.21743540465831757,False,0.0
55,0.021711459383368492,False,0.0
56,0.007192905526608229,False,0.0
57,0.28608742356300354,True,0.5520507507026196
58,0.025997890159487724,False,0.0
59,0.1345759481191635,False,0.0
60,0.013242303393781185,False,0.0
61,0.010062048211693764,False,0.0
62,0.25189968943595886,True,0.4753789659589529
63,0.014486749656498432,False,0.0
64,0.10650672763586044,False,0.0
65,0.01877318136394024,False,0.0
66,0.01421020645648241,False,0.0
67,0.21283785998821259,False,0.0
68,0.034017663449048996,False,0.0
69,0.24861572682857513,True,0.4641789309680462
70,0.03678309917449951,False,0.0
71,0.01652626134455204,False,0.0
72,0.2235884964466095,False,0.0
73,0.03228926286101341,False,0.0
74,0.9438402652740479,True,1.0
75,0.08977582305669785,False,0.0
76,0.01566206105053425,False,0.0
77,0.5258737802505493,False,0.0
78,0.04497571289539337,False,0.0
79,0.4543246924877167,False,0.0
80,0.04217570647597313,False,0.0
81,0.01562749408185482,False,0.0
82,0.4575157165527344,True,0.8837764449417591
83,0.04362756013870239,False,0.0
84,0.32694679498672485,False,0.0
85,0.03412136435508728,False,0.0
86,0.01265464723110199,False,0.0
87,0.4465775489807129,False,0.0
88,0.041207801550626755,False,0.0
89,0.4757668375968933,True,0.9262243807315826
90,0.04003249108791351,False,0.0
91,0.009785504080355167,False,0.0
92,0.4588315784931183,False,0.0
93,0.04131150618195534,False,0.0
94,0.4658176004886627,True,0.9117185119539499
95,0.043731268495321274,False,0.0
96,0.015178109519183636,False,0.0
97,0.3287443220615387,False,0.0
98,0.03681766986846924,False,0.0
99,0.4553599953651428,True,0.8803637716919184
100,0.04300533980131149,False,0.0
101,0.009958344511687756,False,0.0
102,0.5219611525535583,False,0.0
103,0.042659658938646317,False,0.0
104,0.6242908835411072,True,1.0
105,0.05493129417300224,False,0.0
106,0.014383046887814999,False,0.0
107,0.5921694040298462,False,0.0
108,0.05842266231775284,False,0.0
109,0.6688072681427002,False,0.0
110,0.06308933347463608,False,0.0
111,0.018842315301299095,False,0.0
112,0.98249351978302,True,1.0
113,0.0940968245267868,False,0.0
114,0.26199352741241455,False,0.0
115,0.03381025418639183,False,0.0
116,0.013829958625137806,False,0.0
117,0.17723283171653748,False,0.0
118,0.027173200622200966,False,0.0
119,0.8622320294380188,True,1.0
120,0.0747387558221817,False,0.0
121,0.015454652719199657,False,0.0
122,0.23323297500610352,False,0.0
123,0.032392967492341995,False,0.0
124,0.20550945401191711,False,0.0
125,0.020916394889354706,False,0.0
126,0.008057105354964733,False,0.0
127,0.47374117374420166,True,0.9313681367784739
128,0.042210277169942856,False,0.0
129,0.32469984889030457,False,0.0
130,0.03712878003716469,False,0.0
131,0.009405256249010563,False,0.0
132,0.3066208064556122,False,0.0
133,0.03757816553115845,False,0.0
134,0.45002105832099915,True,0.8812316041439772
135,0.03961767628788948,False,0.0
136,0.009025008417665958,False,0.0
137,0.3003985583782196,False,0.0
138,0.034190502017736435,False,0.0
139,0.2774108350276947,True,0.48644066601991653
140,0.03007691167294979,False,0.0
141,0.006950929295271635,False,0.0
142,0.30095165967941284,False,0.0
143,0.03412136435508728,False,0.0
144,0.3103541433811188,True,0.6068064281716943
145,0.03398309275507927,False,0.0
146,0.006916361395269632,False,0.0
147,0.2906849682331085,False,0.0
148,0.03222012519836426,False,0.0
149,0.9996088743209839,True,1.0
150,0.10474377125501633,False,0.0
151,0.0065706814639270306,False,0.0
152,0.9769001603126526,False,0.0
153,0.09005237370729446,False,0.0
154,0.6576211452484131,True,1.0
155,0.043281883001327515,False,0.0
156,0.0073311771266162395,False,0.0
157,0.5650269985198975,False,0.0
158,0.03858063742518425,False,0.0
159,0.29794424772262573,True,0.518727220594883
160,0.03232383355498314,False,0.0
161,0.006950929295271635,False,0.0
162,0.29735657572746277,False,0.0
163,0.025963321328163147,False,0.0
164,0.18580569326877594,False,0.0
165,0.017079349607229233,False,0.0
166,0.0007632595952600241,False,0.0
167,0.2014995664358139,False,0.37264291383326054
168,0.015178109519183636,False,0.0
169,0.20588968694210052,False,0.0
170,0.015178109519183636,False,0.0
171,0.0,False,0.0
172,0.2836330831050873,True,0.5672661662101746
173,0.023025041446089745,False,0.0
174,0.22777123749256134,False,0.0
175,0.019706515595316887,False,0.0
176,0.0001756038545863703,False,0.0
177,0.16620564460754395,False,0.0
178,0.010718840174376965,False,0.0
179,0.22386503219604492,True,0.4473788566829171
180,0.017044780775904655,False,0.0
181,0.0005904196877963841,False,0.0
182,0.17667974531650543,False,0.0
183,0.0118250148370862,False,0.0
184,0.18355877697467804,False,0.0
185,0.009370687417685986,False,0.0
186,0.0,False,0.0
187,0.9893659353256226,True,1.0
188,0.10266967862844467,False,0.0
189,0.7310715913772583,False,0.0
190,0.06270908564329147,False,0.0
191,0.014071933925151825,False,0.0
192,0.48372143507003784,True,0.939299002289772
193,0.047015223652124405,False,0.0
194,0.2591589391231537,False,0.0
195,0.036713965237140656,False,0.0
196,0.015385517850518227,False,0.0
197,0.2070995569229126,False,0.38342807814478874
198,0.02724233642220497,False,0.0
199,0.16610193252563477,False,0.0
200,0.024200353771448135,False,0.0
201,0.010649703443050385,False,0.0
202,0.1863933503627777,False,0.35148729383945465
203,0.024615170434117317,False,0.0
204,0.16973158717155457,False,0.0
205,0.022264545783400536,False,0.0
206,0.01013118401169777,False,0.0
207,0.13986484706401825,False,0.25946732610464096
208,0.018980588763952255,False,0.0
209,0.1198154091835022,False,0.0
210,0.02008676342666149,False,0.0
211,0.01026945561170578,False,0.0
212,0.09772646427154541,False,0.0
213,0.01580033265054226,False,0.0
214,0.10049190372228622,False,0.1804448962211609
215,0.012931190431118011,False,0.0
216,0.007296609226614237,False,0.0
217,0.08707952499389648,False,0.0
218,0.010787975043058395,False,0.0
219,0.1951044797897339,False,0.3756157411262393
220,0.021815164014697075,False,0.0
221,0.007296609226614237,False,0.0
222,0.05690167099237442,False,0.0
223,0.008437353186309338,False,0.0
224,0.16420070827007294,False,0.3138081980869174
225,0.019326267763972282,False,0.0
226,0.005879321601241827,False,0.0
227,0.09713880717754364,False,0.0
228,0.012965758331120014,False,0.0
229,0.1460525095462799,False,0.28034637589007616
230,0.01465959008783102,False,0.0
231,0.005879321601241827,False,0.0
232,0.11660058796405792,False,0.0
233,0.013587981462478638,False,0.0
234,0.11888207495212555,False,0.0
235,0.015834901481866837,False,0.0
236,0.006708953063935041,False,0.0
237,0.14511917531490326,False,0.27847970742732286
238,0.017494164407253265,False,0.0
239,0.13633890450000763,False,0.0
240,0.01497070211917162,False,0.0
241,0.0034595623146742582,False,0.0
242,0.2061316817998886,True,0.400297312065959
243,0.023923810571432114,False,0.0
244,0.18020568788051605,False,0.0
245,0.019741084426641464,False,0.0
246,0.0059830257669091225,False,0.0
247,0.23765766620635986,False,0.0
248,0.025859618559479713,False,0.0
249,0.20046250522136688,False,0.0
250,0.8999539613723755,True,1.0
251,0.0,False,0.0
252,0.1687636822462082,False,0.0
253,0.0,False,0.0
254,0.18715384602546692,False,0.0
255,0.0,False,0.0
256,0.0,False,0.0
257,0.24426014721393585,True,0.4790431382134557
258,0.0047385781072080135,False,0.0
259,0.2956281900405884,False,0.0
260,0.008471920154988766,False,0.0
261,0.0,False,0.0
262,0.9863025546073914,True,1.0
263,0.08555853366851807,False,0.0
264,0.686713457107544,False,0.0
265,0.055069565773010254,False,0.0
266,0.0070200650952756405,False,0.0
267,0.6518765091896057,True,1.0
268,0.049988072365522385,False,0.0
269,0.6505271792411804,False,0.0
270,0.05085226893424988,False,0.0
271,0.010373159311711788,False,0.0
272,0.6802240610122681,True,1.0
273,0.051439929753541946,False,0.0
274,0.4091840386390686,False,0.0
275,0.045805346220731735,False,0.0
276,0.013242303393781185,False,0.0
277,0.34875917434692383,True,0.6648115068674088
278,0.046289294958114624,False,0.0
279,0.27322813868522644,False,0.0
280,0.044146083295345306,False,0.0
281,0.01652626134455204,False,0.0
282,0.2945220172405243,True,0.49646544456481934
283,0.046289294958114624,False,0.0
284,0.31031957268714905,False,0.0
285,0.042555954307317734,False,0.0
286,0.016353420913219452,False,0.0
287,0.3590950071811676,True,0.6917054075747728
288,0.04653127118945122,False,0.0
289,0.34692707657814026,False,0.0
290,0.04155348241329193,False,0.0
291,0.01227439846843481,False,0.0
292,0.41620132327079773,True,0.8036365527659655
293,0.04618559405207634,False,0.0
294,0.40123340487480164,False,0.0
295,0.044906578958034515,False,0.0
296,0.014383046887814999,False,0.0
297,0.3516283333301544,False,0.0
298,0.04030903801321983,False,0.0
299,0.9994066953659058,True,1.0
300,0.11355860531330109,False,0.0
301,0.00885216798633337,False,0.0
302,0.25884783267974854,False,0.0
303,0.019568243995308876,False,0.0
304,0.28895655274391174,False,0.0
305,0.027899129316210747,False,0.0
306,0.002457090886309743,False,0.0
307,0.7560000419616699,True,1.0
308,0.058630067855119705,False,0.0
309,0.7510907649993896,False,0.0
310,0.06077328324317932,False,0.0
311,0.009785504080355167,False,0.0
312,0.7343042492866516,True,1.0
313,0.057281918823719025,False,0.0
314,0.5739308595657349,False,0.0
315,0.048778191208839417,False,0.0
316,0.011928718537092209,False,0.0
317,0.3972926139831543,True,0.7707277908921242
318,0.04397324100136757,False,0.0
319,0.32971224188804626,False,0.0
320,0.032254692167043686,False,0.0
321,0.006708953063935041,False,0.0
322,0.2780330777168274,True,0.5401593539863825
323,0.036264579743146896,False,0.0
324,0.26237377524375916,False,0.0
325,0.0327732153236866,False,0.0
326,0.008955872617661953,False,0.0
327,0.27360838651657104,True,0.5293050277978182
328,0.036264579743146896,False,0.0
329,0.2734355330467224,False,0.0
330,0.030595431104302406,False,0.0
331,0.00795340072363615,False,0.0
332,0.2732972800731659,False,0.0
333,0.03381025418639183,False,0.0
334,0.2814207375049591,True,0.5494235688820481
335,0.027760857716202736,False,0.0
336,0.0059830257669091225,False,0.0
337,0.7696579098701477,False,0.0
338,0.050886839628219604,False,0.0
339,0.7889969944953918,True,1.0
340,0.058042414486408234,False,0.0
341,0.006950929295271635,False,0.0
342,0.38388025760650635,False,0.0
343,0.04331644997000694,False,0.0
344,0.2896479070186615,False,0.0
345,0.03159790486097336,False,0.0
346,0.010304023511707783,False,0.0
347,0.29946523904800415,True,0.5783224310725927
348,0.039997924119234085,False,0.0
349,0.2352033406496048,False,0.0
350,0.029109006747603416,False,0.0
351,0.011479335837066174,False,0.0
352,0.22068479657173157,False,0.38259848952293396
353,0.029385551810264587,False,0.0
354,0.23952434957027435,False,0.0
355,0.029178142547607422,False,0.0
356,0.009370687417685986,False,0.0
357,0.3250109851360321,True,0.6206336561590433
358,0.0382695235311985,False,0.0
359,0.21100576221942902,False,0.0
360,0.03322259709239006,False,0.0
361,0.014694157056510448,False,0.0
362,0.26161327958106995,True,0.49321601912379265
363,0.04117323458194733,False,0.0
364,0.12510430812835693,False,0.0
365,0.02413121797144413,False,0.0
366,0.016457125544548035,False,0.0
367,0.2244526892900467,True,0.4159911274909973
368,0.03467445448040962,False,0.0
369,0.1625068634748459,False,0.0
370,0.025548506528139114,False,0.0
371,0.015005270019173622,False,0.0
372,0.24367249011993408,False,0.0
373,0.036713965237140656,False,0.0
374,0.8057594299316406,True,1.0
375,0.07605233788490295,False,0.0
376,0.016318853944540024,False,0.0
377,0.3430900275707245,False,0.0
378,0.041484348475933075,False,0.0
379,0.30019116401672363,False,0.0
380,0.035815197974443436,False,0.0
381,0.010511431843042374,False,0.0
382,0.3690505921840668,True,0.7129992991685867
383,0.047257199883461,False,0.0
384,0.2919294238090515,False,0.0
385,0.03916829451918602,False,0.0
386,0.012550942599773407,False,0.0
387,0.3577122986316681,True,0.6249892190098763
388,0.045217689126729965,False,0.0
389,0.5622665882110596,False,0.0
