frame_idx,action_score,is_peak,persistence_value
0,0.5627077221870422,False,0.0
1,0.0,False,0.0
2,0.0,False,0.0
3,0.0,False,0.0
4,0.0,False,0.0
5,0.014673754572868347,False,0.0
6,0.0,False,0.0
7,0.0,False,0.0
8,0.04233892261981964,False,0.0
9,0.05939599499106407,False,0.0
10,0.09224838018417358,False,0.0
11,0.09425784647464752,False,0.0
12,0.08829955011606216,False,0.0
13,0.25203683972358704,True,0.5040736794471741
14,0.06713008880615234,False,0.0
15,0.0,False,0.0
16,0.0,False,0.0
17,0.0,False,0.0
18,0.0044862437061965466,False,0.0
19,0.0,False,0.0
20,0.0,False,0.0
21,0.014954145066440105,False,0.0
22,0.24898117780685425,False,0.0
23,0.34868186712265015,False,0.0
24,0.04813365265727043,False,0.0
25,0.048414044082164764,False,0.0
26,0.7649872899055481,True,1.0
27,0.08579940348863602,False,0.0
28,0.058344531804323196,False,0.0
29,0.028085753321647644,False,0.0
30,0.04747940972447395,False,0.0
31,0.05014311894774437,False,0.0
32,0.023739704862236977,False,0.0
33,0.0638822391629219,False,0.0
34,0.027174485847353935,False,0.0
35,0.06308779865503311,False,0.0
36,0.07156960666179657,False,0.0
37,0.049839358776807785,False,0.0
38,0.07402301579713821,False,0.0
39,0.05423213914036751,False,0.0
40,0.07259770482778549,False,0.0
41,0.08727145195007324,False,0.0
42,0.049512237310409546,False,0.0
43,0.07276125997304916,False,0.0
44,0.06460657715797424,False,0.0
45,0.0675974115729332,False,0.0
46,0.06710672378540039,False,0.0
47,0.0710088238120079,False,0.0
48,0.0629476010799408,False,0.0
49,0.06077457591891289,False,0.0
50,0.07535486668348312,False,0.0
51,0.8068570494651794,True,1.0
52,0.07661662995815277,False,0.0
53,0.019019803032279015,False,0.0
54,0.00915941409766674,False,0.0
55,0.019627315923571587,False,0.0
56,0.04528301954269409,False,0.0
57,0.030772825703024864,False,0.0
58,0.0495356023311615,False,0.0
59,0.056054677814245224,False,0.0
60,0.056405164301395416,False,0.0
61,0.2157001793384552,False,0.2783540338277817
62,0.07652316242456436,False,0.0
63,0.07946725934743881,False,0.0
64,0.08965476602315903,False,0.0
65,0.08376657217741013,False,0.0
66,0.2211935818195343,False,0.0
67,0.20020939409732819,False,0.0
68,0.21732217073440552,False,0.0
69,0.27378004789352417,False,0.0
70,0.2791193723678589,True,0.5399199165403843
71,0.08799578994512558,False,0.0
72,0.05955955386161804,False,0.0
73,0.053297508507966995,False,0.0
74,0.07778491824865341,False,0.0
75,0.0,False,0.0
76,0.8779208660125732,True,1.0
77,0.08879023045301437,False,0.0
78,0.02871662937104702,False,0.0
79,0.01871604658663273,False,0.0
80,0.039418190717697144,False,0.0
81,0.03114667907357216,False,0.0
82,0.013622291386127472,False,0.0
83,0.012056779116392136,False,0.0
84,0.0256323404610157,False,0.0
85,0.015421462245285511,False,0.0
86,0.006939657963812351,False,0.0
87,0.00434604799374938,False,0.0
88,0.0176412183791399,False,0.0
89,0.00785092543810606,False,0.0
90,0.009837022982537746,False,0.0
91,0.005023657809942961,False,0.0
92,0.0005374145694077015,False,0.0
93,0.015678485855460167,False,0.0
94,0.02680063061416149,False,0.0
95,0.02116946130990982,False,0.0
96,0.017103804275393486,False,0.0
97,0.026239851489663124,False,0.0
98,0.010935218073427677,False,0.0
99,0.011168877594172955,False,0.0
100,0.006635901518166065,False,0.0
101,0.7884103655815125,True,1.0
102,0.20755013823509216,False,0.0
103,0.03437116742134094,False,0.0
104,0.03334306925535202,False,0.0
105,0.03610023856163025,False,0.0
106,0.0444885790348053,False,0.0
107,0.04495589807629585,False,0.0
108,0.0,False,0.0
109,0.009837022982537746,False,0.0
110,0.032291606068611145,False,0.0
111,0.0,False,0.0
112,0.010561364702880383,False,0.0
113,0.023879898712038994,False,0.0
114,0.013458730652928352,False,0.0
115,0.028155852109193802,False,0.0
116,0.018412290140986443,False,0.0
117,0.027081022039055824,False,0.0
118,0.028366142883896828,False,0.0
119,0.04878789931535721,False,0.0
120,0.04960570111870766,False,0.0
121,0.044371750205755234,False,0.0
122,0.06792452931404114,False,0.1268298402428627
123,0.020725509151816368,False,0.0
124,0.005093755666166544,False,0.0
125,0.004509609192609787,False,0.0
126,0.0121736079454422,False,0.0
127,0.8607824444770813,True,1.0
128,0.22772949934005737,False,0.0
129,0.05827442929148674,False,0.0
130,0.04946550726890564,False,0.0
131,0.06673287600278854,False,0.0
132,0.044558677822351456,False,0.0
133,0.02638004533946514,False,0.0
134,0.021963899955153465,False,0.0
135,0.03719843551516533,False,0.0
136,0.017267365008592606,False,0.0
137,0.011659559793770313,False,0.0
138,0.013528828509151936,False,0.0
139,0.018692681565880775,False,0.0
140,0.03827326372265816,False,0.0
141,0.02803902141749859,False,0.0
142,0.03719843551516533,False,0.0
143,0.047923360019922256,False,0.0
144,0.039605118334293365,False,0.0
145,0.037595655769109726,False,0.0
146,0.034137509763240814,False,0.0
147,0.05105438455939293,False,0.0
148,0.061195164918899536,False,0.0
149,0.036754485219717026,False,0.0
150,0.06248028203845024,False,0.0
151,0.05820433422923088,False,0.0
152,0.807080864906311,True,1.0
153,0.2213200032711029,False,0.0
154,0.04082014411687851,False,0.0
155,0.03990887477993965,False,0.0
156,0.026917461305856705,False,0.0
157,0.02845960669219494,False,0.0
158,0.03131024166941643,False,0.0
159,0.02175360731780529,False,0.0
160,0.0235060453414917,False,0.0
161,0.025141656398773193,False,0.0
162,0.0373619943857193,False,0.0
163,0.019674045965075493,False,0.0
164,0.013225071132183075,False,0.0
165,0.015748582780361176,False,0.0
166,0.01647292636334896,False,0.0
167,0.017828144133090973,False,0.0
168,0.014743851497769356,False,0.0
169,0.0037151703145354986,False,0.0
170,0.012196974828839302,False,0.0
171,0.011916584335267544,False,0.0
172,0.009720194153487682,False,0.0
173,0.009136048145592213,False,0.0
174,0.01095858495682478,False,0.0
175,0.0,False,0.0
176,0.0,False,0.0
177,0.7649108171463013,True,1.0
178,0.06276067346334457,False,0.0
179,0.00474326778203249,False,0.0
180,0.0,False,0.0
181,0.0024300485383719206,False,0.0
182,0.026076290756464005,False,0.0
183,0.016683219000697136,False,0.0
184,0.01222034078091383,False,0.0
185,0.0235294122248888,False,0.0
186,0.05701267719268799,False,0.0
187,0.045563410967588425,False,0.0
188,0.049769263714551926,False,0.0
189,0.08086921274662018,False,0.0
190,0.22573921084403992,True,0.4286266192793846
191,0.05785384774208069,False,0.0
192,0.04138092324137688,False,0.0
193,0.03385711833834648,False,0.0
194,0.06177930906414986,False,0.0
195,0.029955020174384117,False,0.0
196,0.023903265595436096,False,0.0
197,0.016402827575802803,False,0.0
198,0.03098311834037304,False,0.0
199,0.05645189434289932,False,0.0
200,0.033039312809705734,False,0.0
201,0.01142590120434761,False,0.0
202,0.8603450655937195,True,1.0
203,0.0730416476726532,False,0.0
204,0.024884631857275963,False,0.0
205,0.009019218385219574,False,0.0
206,0.01137917023152113,False,0.0
207,0.01570185087621212,False,0.0
208,0.030679363757371902,False,0.0
209,0.03289911895990372,False,0.0
210,0.021449850872159004,False,0.0
211,0.024978093802928925,False,0.0
212,0.03518896922469139,False,0.0
213,0.04469887539744377,False,0.0
214,0.040936972945928574,False,0.0
215,0.04729248210787773,False,0.0
216,0.04638121649622917,False,0.0
217,0.03888077661395073,False,0.0
218,0.05579765513539314,False,0.0
219,0.0504235103726387,False,0.0
220,0.034815117716789246,False,0.0
221,0.04425492510199547,False,0.0
222,0.048741165548563004,False,0.0
223,0.058157604187726974,False,0.0
224,0.05747999623417854,False,0.0
225,0.04205853119492531,False,0.0
226,0.056989312171936035,False,0.0
227,0.7515906691551208,True,1.0
228,0.220411479473114,False,0.0
229,0.05764355883002281,False,0.0
230,0.03500204533338547,False,0.0
231,0.033039312809705734,False,0.0
232,0.039184533059597015,False,0.0
233,0.03803960606455803,False,0.0
234,0.0315205343067646,False,0.0
235,0.011145510710775852,False,0.0
236,0.03888077661395073,False,0.0
237,0.033296339213848114,False,0.0
238,0.03932472690939903,False,0.0
239,0.04764297232031822,False,0.0
240,0.05981658026576042,False,0.0
241,0.060938138514757156,False,0.0
242,0.058064140379428864,False,0.0
243,0.07259770482778549,False,0.0
244,0.07621940225362778,False,0.1234184168279171
245,0.023365851491689682,False,0.0
246,0.03799287602305412,False,0.0
247,0.014510193839669228,False,0.0
248,0.2335222363471985,False,0.0
249,0.23683372139930725,False,0.0
250,0.9000000357627869,True,1.0
251,0.08400023728609085,False,0.0
252,0.8550321459770203,False,0.0
253,0.10488931089639664,False,0.0
254,0.05353116616606712,False,0.0
255,0.037595655769109726,False,0.0
256,0.056662190705537796,False,0.0
257,0.030095217749476433,False,0.0
258,0.059980135411024094,False,0.0
259,0.042782872915267944,False,0.0
260,0.02504819445312023,False,0.0
261,0.04610082507133484,False,0.0
262,0.0453764833509922,False,0.0
263,0.07159297168254852,False,0.0
264,0.060821305960416794,False,0.0
265,0.047409310936927795,False,0.0
266,0.06801798939704895,False,0.0
267,0.032805655151605606,False,0.0
268,0.07839243113994598,False,0.10094047710299492
269,0.05892867594957352,False,0.0
270,0.03610023856163025,False,0.0
271,0.06930311769247055,False,0.0
272,0.06180267408490181,False,0.0
273,0.0608680434525013,False,0.0
274,0.0554237961769104,False,0.0
275,0.056054677814245224,False,0.0
276,0.027922192588448524,False,0.0
277,0.7873628735542297,True,1.0
278,0.10383784025907516,False,0.0
279,0.05663882568478584,False,0.0
280,0.03626380115747452,False,0.0
281,0.034487996250391006,False,0.0
282,0.04009580239653587,False,0.0
283,0.05243297293782234,False,0.0
284,0.05965302139520645,False,0.0
285,0.04516619071364403,False,0.0
286,0.05364799499511719,False,0.0
287,0.059512823820114136,False,0.0
288,0.03673112019896507,False,0.0
289,0.05776038393378258,False,0.0
290,0.0604708194732666,False,0.0
291,0.04030609130859375,False,0.0
292,0.040025703608989716,False,0.0
293,0.7200417518615723,False,0.0
294,0.9969878196716309,False,0.0
295,0.9959174394607544,False,0.0
296,0.9963531494140625,False,0.0
297,0.9978507161140442,True,1.0
298,0.7651413679122925,False,0.0
299,0.5400440692901611,False,0.0
300,0.6726489067077637,False,0.0
301,0.5956185460090637,False,0.0
302,0.9576951861381531,True,0.8353022336959839
303,0.26298266649246216,False,0.0
304,0.24043460190296173,False,0.0
305,0.05596121773123741,False,0.0
306,0.0,False,0.0
307,0.0,False,0.0
308,0.0,False,0.0
309,0.0,False,0.0
310,0.0,False,0.0
311,0.0,False,0.0
312,0.48549532890319824,False,0.0
313,0.6131973266601562,True,0.8790378868579865
314,0.17426250874996185,False,0.0
315,0.2291722595691681,False,0.0
316,0.2531222701072693,False,0.0
317,0.17367838323116302,False,0.0
318,0.22305040061473846,False,0.0
319,0.17926280200481415,False,0.0
320,0.21769963204860687,False,0.0
321,0.20601670444011688,False,0.0
322,0.19181028008460999,False,0.0
323,0.22627489268779755,False,0.0
324,0.189730703830719,False,0.0
